57CF75CEA73E494D8675EC4A,Pastimes Antiques,TYPE=FURNITURE_STORE,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC4C,Ithaca Farmers' Market,TYPE=LODGING,,,,,,,
57CF75CEA73E494D8675EC4D,Taughannock Farms Inn,TYPE=CAFE,TYPE=BAKERY,TYPE=MEAL_TAKEAWAY,TYPE=RESTAURANT,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT
57CF75CEA73E494D8675EC4E,Ithaca Bakery,TYPE=HEALTH,,,,,,,
57CF75CEA73E494D8675EC4F,Aurora Inn,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC50,Zimet Musical Services,TYPE=CLOTHING,,,,,,,
57CF75CEA73E494D8675EC51,Terra Rosa,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC52,shworldofgifts,TYPE=FOOD,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC53,Dollar Tree,TYPE=TECH,,,,,,,
57CF75CEA73E494D8675EC54,AT&T,TYPE=FOOD,,,,,,,
57CF75CEA73E494D8675EC55,Six Mile Creek Vineyard,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC56,Saigon Kitchen,TYPE=CAFE,TYPE=BAR,TYPE=GROCERY_OR_SUPERMARKET,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,
57CF75CEA73E494D8675EC57,Ithaca Coffee Company,TYPE=BAR,TYPE=LIQUOR_STORE,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC58,Triphammer Wines & Spirits,TYPE=BOOK_STORE,,,,,,,
57CF75CEA73E494D8675EC59,The Bookery,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC5A,"Unique eCigs - Ithaca, NY",TYPE=TECH,,,,,,,
57CF75CEA73E494D8675EC5B,AT&T Authorized Retailer,TYPE=MEAL_TAKEAWAY,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC5C,Buffalo Wild Wings,TYPE=CLOTHING,,,,,,,
57CF75CEA73E494D8675EC5D,Dockers,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC5E,Ithaca Guitar Works Inc,TYPE=BAR,TYPE=LIQUOR_STORE,TYPE=RESTAURANT,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,
57CF75CEA73E494D8675EC5F,Ithaca Beer Co,TYPE=DEPARTMENT_STORE,TYPE=ELECTRONICS_STORE,TYPE=GROCERY_OR_SUPERMARKET,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,
57CF75CEA73E494D8675EC60,Walmart Supercenter,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC61,Celebrations Banquet Facility & Catering,TYPE=HARDWARE_STORE,TYPE=FURNITURE_STORE,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC62,The Home Depot,TYPE=CAR_DEALER,TYPE=CAR_REPAIR,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC63,Honda of Ithaca,TYPE=NATURAL_FEATURE,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC64,Lucas Vineyards,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC65,Moosewood,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC66,Subway,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC67,Pop-Poster Art,TYPE=CAR_REPAIR,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC68,Trombley Tire & Auto,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC69,Iron Kettle Farm,TYPE=GROCERY_OR_SUPERMARKET,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC6A,TOPS Friendly Markets,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC6B,Mahogany Grill,TYPE=ART_GALLERY,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC6C,Treleaven by King Ferry Winery,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC6D,Ithaca Ale House,TYPE=BOOK_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC6E,Barnes & Noble,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC6F,Hickey's Music Center,TYPE=CLOTHING_STORE,TYPE=SHOE_STORE,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC70,Urban Outfitters,TYPE=TRAVEL_AGENCY,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC71,Cayuga Lake Cruises Inc,TYPE=CAR_REPAIR,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC72,NAPA Auto Parts - Kellogg Auto Supply,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC73,The Boatyard Grill,TYPE=MEAL_TAKEAWAY,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC74,Little Caesars Pizza,TYPE=REAL_ESTATE_AGENCY,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC75,Ithaca Renting Company,TYPE=MEAL_TAKEAWAY,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC76,The State Diner,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC77,Ithaca Harley-Davidson Inc.,TYPE=DEPARTMENT_STORE,TYPE=SHOE_STORE,TYPE=JEWELRY_STORE,TYPE=CLOTHING_STORE,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT
57CF75CEA73E494D8675EC78,JCPenney,TYPE=BAR,TYPE=NIGHT_CLUB,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC79,The Haunt,TYPE=RESTAURANT,TYPE=BAR,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC7A,Agava Restaurant,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC7B,Miles Wine Cellars,TYPE=DEPARTMENT_STORE,TYPE=JEWELRY_STORE,TYPE=CLOTHING_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC7C,T.J. Maxx,TYPE=LODGING,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC7D,Glenora Wine Cellars,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC7E,Northeast Pizza & Beer Co,TYPE=BAKERY,TYPE=CAFE,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC7F,Collegetown Bagels,TYPE=PHARMACY,TYPE=HEALTH,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC80,CVS Pharmacy,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC81,Subway,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC82,Subway,TYPE=DEPARTMENT_STORE,TYPE=ELECTRONICS_STORE,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC83,Walmart Photo Center,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC84,Subway,TYPE=FLORIST,TYPE=FOOD,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC85,Flower Fashions by Haring,TYPE=BAKERY,TYPE=CAFE,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675EC86,Collegetown Bagels,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC87,Instant Replay Sports,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC88,Subway,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC89,Sarah's Patisserie - Seneca Place,TYPE=HEALTH,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC8A,America's Best Contacts & Eyeglasses,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC8B,Hazlitt 1852 Vineyards,TYPE=MOVING_COMPANY,TYPE=STORAGE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC8C,U-Haul of Ithaca,TYPE=ELECTRONICS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC8D,AT&T Authorized Retailer,TYPE=BOOK_STORE,TYPE=CAFE,TYPE=ELECTRONICS_STORE,TYPE=FOOD,TYPE=CLOTHING_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT
57CF75CEA73E494D8675EC8E,The Cornell Store,TYPE=DEPARTMENT_STORE,TYPE=ELECTRONICS_STORE,TYPE=GROCERY_OR_SUPERMARKET,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,
57CF75CEA73E494D8675EC8F,Walmart Supercenter,TYPE=LODGING,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC90,John Joseph Inn and Elizabeth Restaurant,TYPE=BAKERY,TYPE=CAFE,TYPE=MEAL_TAKEAWAY,TYPE=RESTAURANT,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT
57CF75CEA73E494D8675EC91,Ithaca Bakery,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC92,Texas Roadhouse,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC93,Madeline's,TYPE=PHARMACY,TYPE=HEALTH,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC94,Kinney Drugs,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC95,Yogurtland Ithaca,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC96,Shalestone Vineyards,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC97,Americana Vineyards Winery,TYPE=GROCERY_OR_SUPERMARKET,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC98,Wegmans,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC99,Jo-Ann Fabrics and Crafts,TYPE=DEPARTMENT_STORE,TYPE=ELECTRONICS_STORE,TYPE=GROCERY_OR_SUPERMARKET,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,
57CF75CEA73E494D8675EC9A,Walmart Supercenter,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC9B,Chipotle Mexican Grill,TYPE=HARDWARE_STORE,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC9C,Ace Hardware of Ithaca,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675EC9D,Advantage Sport & Fitness,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675EC9E,Subway,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675EC9F,The Rose,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675ECA0,Knapp Winery & Vineyard Restaurant,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,,
57CF75CEA73E494D8675ECA1,Woodmansee Farms,TYPE=BEAUTY_SALON,TYPE=CLOTHING_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675ECA2,Gia's Elite Style,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675ECA3,Antlers,TYPE=HOME_GOODS_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675ECA4,One World Market,TYPE=BAR,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675ECA5,Goose Watch Winery,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675ECA6,Red Newt Cellars Winery and Bistro,TYPE=CLOTHING_STORE,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675ECA7,Fashion Bug,TYPE=MEAL_DELIVERY,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675ECA8,Jack's Grill,TYPE=PHARMACY,TYPE=DEPARTMENT_STORE,TYPE=HEALTH,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,
57CF75CEA73E494D8675ECA9,Walmart Pharmacy,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,,
57CF75CEA73E494D8675ECAA,Rogan's Corner,TYPE=CAR_DEALER,TYPE=CAR_REPAIR,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
57CF75CEA73E494D8675ECAB,Pritchard Automotive,TYPE=BAKERY,TYPE=CAFE,TYPE=MEAL_TAKEAWAY,TYPE=RESTAURANT,TYPE=FOOD,TYPE=STORE,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT
57CF75CEA73E494D8675ECAC,Panera Bread,TYPE=BAR,TYPE=RESTAURANT,TYPE=FOOD,TYPE=POINT_OF_INTEREST,TYPE=ESTABLISHMENT,,,
,Maxie's Supper Club & Oyster Bar,,,,,,,,
